[6009]	2.000000e+00 2.000000e+01 8.000000e+00       13    46891
[6010]	2.000000e+00 2.000000e+01 9.000000e+00       13    46904
[6011]	2.000000e+00 2.000000e+01 1.000000e+01       13    46917
[6012]	2.000000e+00 2.000000e+01 1.100000e+01       13    46930
[6013]	2.000000e+00 2.000000e+01 1.200000e+01       13    46943
[6014]	2.000000e+00 2.000000e+01 1.300000e+01       13    46956
[6015]	2.000000e+00 2.000000e+01 1.400000e+01       13    46969
[6016]	2.000000e+00 2.000000e+01 1.500000e+01       13    46982
[6017]	2.000000e+00 2.000000e+01 1.600000e+01       13    46995
[6018]	2.000000e+00 2.000000e+01 1.700000e+01       13    47008
[6019]	2.000000e+00 2.000000e+01 1.800000e+01       13    47021
[6020]	2.000000e+00 2.000000e+01 1.900000e+01       13    47034
[6021]	2.000000e+00 2.000000e+01 2.000000e+01       13    47047
[6022]	2.000000e+00 2.000000e+01 2.100000e+01       13    47060
[6023]	2.000000e+00 2.000000e+01 2.200000e+01       13    47073
[6024]	2.000000e+00 2.000000e+01 2.300000e+01       13    47086
[6025]	2.000000e+00 2.000000e+01 2.400000e+01       13    47099
[6026]	2.000000e+00 2.000000e+01 2.500000e+01       13    47112
[6027]	2.000000e+00 2.000000e+01 2.600000e+01       13    47125
[6028]	2.000000e+00 2.000000e+01 2.700000e+01       13    47138
[6029]	2.000000e+00 2.000000e+01 2.800000e+01       13    47151
[6030]	2.000000e+00 2.000000e+01 2.900000e+01       13    47164
[6031]	2.000000e+00 2.000000e+01 3.000000e+01       13    47177
[6032]	2.000000e+00 2.000000e+01 3.100000e+01       13    47190
[6033]	2.000000e+00 2.000000e+01 3.200000e+01       13    47203
[6034]	2.000000e+00 2.000000e+01 3.300000e+01       13    47216
[6035]	2.000000e+00 2.000000e+01 3.400000e+01       13    47229
[6036]	2.000000e+00 2.000000e+01 3.500000e+01       13    47242
[6037]	2.000000e+00 2.000000e+01 3.600000e+01       13    47255
[6038]	2.000000e+00 2.000000e+01 3.700000e+01       13    47268
[6039]	2.000000e+00 2.000000e+01 3.800000e+01       13    47281
[6040]	2.000000e+00 2.000000e+01 3.900000e+01       13    47294
[6041]	2.000000e+00 2.000000e+01 4.000000e+01       13    47307
[6042]	2.000000e+00 2.000000e+01 4.100000e+01       13    47320
[6043]	2.000000e+00 2.000000e+01 4.200000e+01       13    47333
[6044]	2.000000e+00 2.000000e+01 4.300000e+01       13    47346
[6045]	2.000000e+00 2.000000e+01 4.400000e+01       13    47359
[6046]	2.000000e+00 2.000000e+01 4.500000e+01       13    47372
[6047]	2.000000e+00 2.000000e+01 4.600000e+01       13    47385
[6048]	2.000000e+00 2.000000e+01 4.700000e+01       13    47398
[6049]	2.000000e+00 2.000000e+01 4.800000e+01       13    47411
[6050]	2.000000e+00 2.000000e+01 4.900000e+01        8    47419
[6051]	2.000000e+00 2.100000e+01 0.000000e+00        9    47428
[6052]	2.000000e+00 2.100000e+01 1.000000e+00       13    47441
[6053]	2.000000e+00 2.100000e+01 2.000000e+00       13    47454
[6054]	2.000000e+00 2.100000e+01 3.000000e+00       13    47467
[6055]	2.000000e+00 2.100000e+01 4.000000e+00       13    47480
[6056]	2.000000e+00 2.100000e+01 5.000000e+00       13    47493
[6057]	2.000000e+00 2.100000e+01 6.000000e+00       13    47506
[6058]	2.000000e+00 2.100000e+01 7.000000e+00       13    47519
[6059]	2.000000e+00 2.100000e+01 8.000000e+00       13    47532
[6060]	2.000000e+00 2.100000e+01 9.000000e+00       13    47545
[6061]	2.000000e+00 2.100000e+01 1.000000e+01       13    47558
[6062]	2.000000e+00 2.100000e+01 1.100000e+01       13    47571
[6063]	2.000000e+00 2.100000e+01 1.200000e+01       13    47584
[6064]	2.000000e+00 2.100000e+01 1.300000e+01       13    47597
[6065]	2.000000e+00 2.100000e+01 1.400000e+01       13    47610
[6066]	2.000000e+00 2.100000e+01 1.500000e+01       13    47623
[6067]	2.000000e+00 2.100000e+01 1.600000e+01       13    47636
[6068]	2.000000e+00 2.100000e+01 1.700000e+01       13    47649
[6069]	2.000000e+00 2.100000e+01 1.800000e+01       13    47662
[6070]	2.000000e+00 2.100000e+01 1.900000e+01       13    47675
[6071]	2.000000e+00 2.100000e+01 2.000000e+01       13    47688
[6072]	2.000000e+00 2.100000e+01 2.100000e+01       13    47701
[6073]	2.000000e+00 2.100000e+01 2.200000e+01       13    47714
[6074]	2.000000e+00 2.100000e+01 2.300000e+01       13    47727
[6075]	2.000000e+00 2.100000e+01 2.400000e+01       13    47740
[6076]	2.000000e+00 2.100000e+01 2.500000e+01       13    47753
[6077]	2.000000e+00 2.100000e+01 2.600000e+01       13    47766
[6078]	2.000000e+00 2.100000e+01 2.700000e+01       13    47779
[6079]	2.000000e+00 2.100000e+01 2.800000e+01       13    47792
[6080]	2.000000e+00 2.100000e+01 2.900000e+01       13    47805
[6081]	2.000000e+00 2.100000e+01 3.000000e+01       13    47818
[6082]	2.000000e+00 2.100000e+01 3.100000e+01       13    47831
[6083]	2.000000e+00 2.100000e+01 3.200000e+01       13    47844
[6084]	2.000000e+00 2.100000e+01 3.300000e+01       13    47857
[6085]	2.000000e+00 2.100000e+01 3.400000e+01       13    47870
[6086]	2.000000e+00 2.100000e+01 3.500000e+01       13    47883
[6087]	2.000000e+00 2.100000e+01 3.600000e+01       13    47896
[6088]	2.000000e+00 2.100000e+01 3.700000e+01       13    47909
[6089]	2.000000e+00 2.100000e+01 3.800000e+01       13    47922
[6090]	2.000000e+00 2.100000e+01 3.900000e+01       13    47935
[6091]	2.000000e+00 2.100000e+01 4.000000e+01       13    47948
[6092]	2.000000e+00 2.100000e+01 4.100000e+01       13    47961
[6093]	2.000000e+00 2.100000e+01 4.200000e+01       13    47974
[6094]	2.000000e+00 2.100000e+01 4.300000e+01       13    47987
[6095]	2.000000e+00 2.100000e+01 4.400000e+01       13    48000
[6096]	2.000000e+00 2.100000e+01 4.500000e+01       13    48013
[6097]	2.000000e+00 2.100000e+01 4.600000e+01       13    48026
[6098]	2.000000e+00 2.100000e+01 4.700000e+01       13    48039
[6099]	2.000000e+00 2.100000e+01 4.800000e+01       13    48052
[6100]	2.000000e+00 2.100000e+01 4.900000e+01        8    48060
[6101]	2.000000e+00 2.200000e+01 0.000000e+00        9    48069
[6102]	2.000000e+00 2.200000e+01 1.000000e+00       13    48082
[6103]	2.000000e+00 2.200000e+01 2.000000e+00       13    48095
[6104]	2.000000e+00 2.200000e+01 3.000000e+00       13    48108
[6105]	2.000000e+00 2.200000e+01 4.000000e+00       13    48121
[6106]	2.000000e+00 2.200000e+01 5.000000e+00       13    48134
[6107]	2.000000e+00 2.200000e+01 6.000000e+00       13    48147
[6108]	2.000000e+00 2.200000e+01 7.000000e+00       13    48160
[6109]	2.000000e+00 2.200000e+01 8.000000e+00       13    48173
[6110]	2.000000e+00 2.200000e+01 9.000000e+00       13    48186
[6111]	2.000000e+00 2.200000e+01 1.000000e+01       13    48199
[6112]	2.000000e+00 2.200000e+01 1.100000e+01       13    48212
[6113]	2.000000e+00 2.200000e+01 1.200000e+01       13    48225
[6114]	2.000000e+00 2.200000e+01 1.300000e+01       13    48238
[6115]	2.000000e+00 2.200000e+01 1.400000e+01       13    48251
[6116]	2.000000e+00 2.200000e+01 1.500000e+01       13    48264
[6117]	2.000000e+00 2.200000e+01 1.600000e+01       13    48277
[6118]	2.000000e+00 2.200000e+01 1.700000e+01       13    48290
[6119]	2.000000e+00 2.200000e+01 1.800000e+01       13    48303
[6120]	2.000000e+00 2.200000e+01 1.900000e+01       13    48316
[6121]	2.000000e+00 2.200000e+01 2.000000e+01       13    48329
[6122]	2.000000e+00 2.200000e+01 2.100000e+01       13    48342
[6123]	2.000000e+00 2.200000e+01 2.200000e+01       13    48355
[6124]	2.000000e+00 2.200000e+01 2.300000e+01       13    48368
[6125]	2.000000e+00 2.200000e+01 2.400000e+01       13    48381
[6126]	2.000000e+00 2.200000e+01 2.500000e+01       13    48394
[6127]	2.000000e+00 2.200000e+01 2.600000e+01       13    48407
[6128]	2.000000e+00 2.200000e+01 2.700000e+01       13    48420
[6129]	2.000000e+00 2.200000e+01 2.800000e+01       13    48433
[6130]	2.000000e+00 2.200000e+01 2.900000e+01       13    48446
[6131]	2.000000e+00 2.200000e+01 3.000000e+01       13    48459
[6132]	2.000000e+00 2.200000e+01 3.100000e+01       13    48472
[6133]	2.000000e+00 2.200000e+01 3.200000e+01       13    48485
[6134]	2.000000e+00 2.200000e+01 3.300000e+01       13    48498
[6135]	2.000000e+00 2.200000e+01 3.400000e+01       13    48511
[6136]	2.000000e+00 2.200000e+01 3.500000e+01       13    48524
[6137]	2.000000e+00 2.200000e+01 3.600000e+01       13    48537
[6138]	2.000000e+00 2.200000e+01 3.700000e+01       13    48550
[6139]	2.000000e+00 2.200000e+01 3.800000e+01       13    48563
[6140]	2.000000e+00 2.200000e+01 3.900000e+01       13    48576
[6141]	2.000000e+00 2.200000e+01 4.000000e+01       13    48589
[6142]	2.000000e+00 2.200000e+01 4.100000e+01       13    48602
[6143]	2.000000e+00 2.200000e+01 4.200000e+01       13    48615
[6144]	2.000000e+00 2.200000e+01 4.300000e+01       13    48628
[6145]	2.000000e+00 2.200000e+01 4.400000e+01       13    48641
[6146]	2.000000e+00 2.200000e+01 4.500000e+01       13    48654
[6147]	2.000000e+00 2.200000e+01 4.600000e+01       13    48667
[6148]	2.000000e+00 2.200000e+01 4.700000e+01       13    48680
[6149]	2.000000e+00 2.200000e+01 4.800000e+01       13    48693
[6150]	2.000000e+00 2.200000e+01 4.900000e+01        8    48701
[6151]	2.000000e+00 2.300000e+01 0.000000e+00        9    48710
[6152]	2.000000e+00 2.300000e+01 1.000000e+00       13    48723
[6153]	2.000000e+00 2.300000e+01 2.000000e+00       13    48736
[6154]	2.000000e+00 2.300000e+01 3.000000e+00       13    48749
[6155]	2.000000e+00 2.300000e+01 4.000000e+00       13    48762
[6156]	2.000000e+00 2.300000e+01 5.000000e+00       13    48775
[6157]	2.000000e+00 2.300000e+01 6.000000e+00       13    48788
[6158]	2.000000e+00 2.300000e+01 7.000000e+00       13    48801
[6159]	2.000000e+00 2.300000e+01 8.000000e+00       13    48814
[6160]	2.000000e+00 2.300000e+01 9.000000e+00       13    48827
[6161]	2.000000e+00 2.300000e+01 1.000000e+01       13    48840
[6162]	2.000000e+00 2.300000e+01 1.100000e+01       13    48853
[6163]	2.000000e+00 2.300000e+01 1.200000e+01       13    48866
[6164]	2.000000e+00 2.300000e+01 1.300000e+01       13    48879
[6165]	2.000000e+00 2.300000e+01 1.400000e+01       13    48892
[6166]	2.000000e+00 2.300000e+01 1.500000e+01       13    48905
[6167]	2.000000e+00 2.300000e+01 1.600000e+01       13    48918
[6168]	2.000000e+00 2.300000e+01 1.700000e+01       13    48931
[6169]	2.000000e+00 2.300000e+01 1.800000e+01       13    48944
[6170]	2.000000e+00 2.300000e+01 1.900000e+01       13    48957
[6171]	2.000000e+00 2.300000e+01 2.000000e+01       13    48970
[6172]	2.000000e+00 2.300000e+01 2.100000e+01       13    48983
[6173]	2.000000e+00 2.300000e+01 2.200000e+01       13    48996
[6174]	2.000000e+00 2.300000e+01 2.300000e+01       13    49009
[6175]	2.000000e+00 2.300000e+01 2.400000e+01       13    49022
[6176]	2.000000e+00 2.300000e+01 2.500000e+01       13    49035
[6177]	2.000000e+00 2.300000e+01 2.600000e+01       13    49048
[6178]	2.000000e+00 2.300000e+01 2.700000e+01       13    49061
[6179]	2.000000e+00 2.300000e+01 2.800000e+01       13    49074
[6180]	2.000000e+00 2.300000e+01 2.900000e+01       13    49087
[6181]	2.000000e+00 2.300000e+01 3.000000e+01       13    49100
[6182]	2.000000e+00 2.300000e+01 3.100000e+01       13    49113
[6183]	2.000000e+00 2.300000e+01 3.200000e+01       13    49126
[6184]	2.000000e+00 2.300000e+01 3.300000e+01       13    49139
[6185]	2.000000e+00 2.300000e+01 3.400000e+01       13    49152
[6186]	2.000000e+00 2.300000e+01 3.500000e+01       13    49165
[6187]	2.000000e+00 2.300000e+01 3.600000e+01       13    49178
[6188]	2.000000e+00 2.300000e+01 3.700000e+01       13    49191
[6189]	2.000000e+00 2.300000e+01 3.800000e+01       13    49204
[6190]	2.000000e+00 2.300000e+01 3.900000e+01       13    49217
[6191]	2.000000e+00 2.300000e+01 4.000000e+01       13    49230
[6192]	2.000000e+00 2.300000e+01 4.100000e+01       13    49243
[6193]	2.000000e+00 2.300000e+01 4.200000e+01       13    49256
[6194]	2.000000e+00 2.300000e+01 4.300000e+01       13    49269
[6195]	2.000000e+00 2.300000e+01 4.400000e+01       13    49282
[6196]	2.000000e+00 2.300000e+01 4.500000e+01       13    49295
[6197]	2.000000e+00 2.300000e+01 4.600000e+01       13    49308
[6198]	2.000000e+00 2.300000e+01 4.700000e+01       13    49321
[6199]	2.000000e+00 2.300000e+01 4.800000e+01       13    49334
[6200]	2.000000e+00 2.300000e+01 4.900000e+01        8    49342
[6201]	2.000000e+00 2.400000e+01 0.000000e+00        9    49351
[6202]	2.000000e+00 2.400000e+01 1.000000e+00       13    49364
[6203]	2.000000e+00 2.400000e+01 2.000000e+00       13    49377
[6204]	2.000000e+00 2.400000e+01 3.000000e+00       13    49390
[6205]	2.000000e+00 2.400000e+01 4.000000e+00       13    49403
[6206]	2.000000e+00 2.400000e+01 5.000000e+00       13    49416
[6207]	2.000000e+00 2.400000e+01 6.000000e+00       13    49429
[6208]	2.000000e+00 2.400000e+01 7.000000e+00       13    49442
[6209]	2.000000e+00 2.400000e+01 8.000000e+00       13    49455
[6210]	2.000000e+00 2.400000e+01 9.000000e+00       13    49468
[6211]	2.000000e+00 2.400000e+01 1.000000e+01       13    49481
[6212]	2.000000e+00 2.400000e+01 1.100000e+01       13    49494
[6213]	2.000000e+00 2.400000e+01 1.200000e+01       13    49507
[6214]	2.000000e+00 2.400000e+01 1.300000e+01       13    49520
[6215]	2.000000e+00 2.400000e+01 1.400000e+01       13    49533
[6216]	2.000000e+00 2.400000e+01 1.500000e+01       13    49546
[6217]	2.000000e+00 2.400000e+01 1.600000e+01       13    49559
[6218]	2.000000e+00 2.400000e+01 1.700000e+01       13    49572
[6219]	2.000000e+00 2.400000e+01 1.800000e+01       13    49585
[6220]	2.000000e+00 2.400000e+01 1.900000e+01       13    49598
[6221]	2.000000e+00 2.400000e+01 2.000000e+01       13    49611
[6222]	2.000000e+00 2.400000e+01 2.100000e+01       13    49624
[6223]	2.000000e+00 2.400000e+01 2.200000e+01       13    49637
[6224]	2.000000e+00 2.400000e+01 2.300000e+01       13    49650
[6225]	2.000000e+00 2.400000e+01 2.400000e+01       13    49663
[6226]	2.000000e+00 2.400000e+01 2.500000e+01       13    49676
[6227]	2.000000e+00 2.400000e+01 2.600000e+01       13    49689
[6228]	2.000000e+00 2.400000e+01 2.700000e+01       13    49702
[6229]	2.000000e+00 2.400000e+01 2.800000e+01       13    49715
[6230]	2.000000e+00 2.400000e+01 2.900000e+01       13    49728
[6231]	2.000000e+00 2.400000e+01 3.000000e+01       13    49741
[6232]	2.000000e+00 2.400000e+01 3.100000e+01       13    49754
[6233]	2.000000e+00 2.400000e+01 3.200000e+01       13    49767
[6234]	2.000000e+00 2.400000e+01 3.300000e+01       13    49780
[6235]	2.000000e+00 2.400000e+01 3.400000e+01       13    49793
[6236]	2.000000e+00 2.400000e+01 3.500000e+01       13    49806
[6237]	2.000000e+00 2.400000e+01 3.600000e+01       13    49819
[6238]	2.000000e+00 2.400000e+01 3.700000e+01       13    49832
[6239]	2.000000e+00 2.400000e+01 3.800000e+01       13    49845
[6240]	2.000000e+00 2.400000e+01 3.900000e+01       13    49858
[6241]	2.000000e+00 2.400000e+01 4.000000e+01       13    49871
[6242]	2.000000e+00 2.400000e+01 4.100000e+01       13    49884
[6243]	2.000000e+00 2.400000e+01 4.200000e+01       13    49897
[6244]	2.000000e+00 2.400000e+01 4.300000e+01       13    49910
[6245]	2.000000e+00 2.400000e+01 4.400000e+01       13    49923
[6246]	2.000000e+00 2.400000e+01 4.500000e+01       13    49936
[6247]	2.000000e+00 2.400000e+01 4.600000e+01       13    49949
[6248]	2.000000e+00 2.400000e+01 4.700000e+01       13    49962
[6249]	2.000000e+00 2.400000e+01 4.800000e+01       13    49975
[6250]	2.000000e+00 2.400000e+01 4.900000e+01        8    49983
[6251]	2.000000e+00 2.500000e+01 0.000000e+00        9    49992
[6252]	2.000000e+00 2.500000e+01 1.000000e+00       13    50005
[6253]	2.000000e+00 2.500000e+01 2.000000e+00       13    50018
[6254]	2.000000e+00 2.500000e+01 3.000000e+00       13    50031
[6255]	2.000000e+00 2.500000e+01 4.000000e+00       13    50044
[6256]	2.000000e+00 2.500000e+01 5.000000e+00       13    50057
[6257]	2.000000e+00 2.500000e+01 6.000000e+00       13    50070
[6258]	2.000000e+00 2.500000e+01 7.000000e+00       13    50083
[6259]	2.000000e+00 2.500000e+01 8.000000e+00       13    50096
[6260]	2.000000e+00 2.500000e+01 9.000000e+00       13    50109
[6261]	2.000000e+00 2.500000e+01 1.000000e+01       13    50122
[6262]	2.000000e+00 2.500000e+01 1.100000e+01       13    50135
[6263]	2.000000e+00 2.500000e+01 1.200000e+01       13    50148
[6264]	2.000000e+00 2.500000e+01 1.300000e+01       13    50161
[6265]	2.000000e+00 2.500000e+01 1.400000e+01       13    50174
[6266]	2.000000e+00 2.500000e+01 1.500000e+01       13    50187
[6267]	2.000000e+00 2.500000e+01 1.600000e+01       13    50200
[6268]	2.000000e+00 2.500000e+01 1.700000e+01       13    50213
[6269]	2.000000e+00 2.500000e+01 1.800000e+01       13    50226
[6270]	2.000000e+00 2.500000e+01 1.900000e+01       13    50239
[6271]	2.000000e+00 2.500000e+01 2.000000e+01       13    50252
[6272]	2.000000e+00 2.500000e+01 2.100000e+01       13    50265
[6273]	2.000000e+00 2.500000e+01 2.200000e+01       13    50278
[6274]	2.000000e+00 2.500000e+01 2.300000e+01       13    50291
[6275]	2.000000e+00 2.500000e+01 2.400000e+01       13    50304
[6276]	2.000000e+00 2.500000e+01 2.500000e+01       13    50317
[6277]	2.000000e+00 2.500000e+01 2.600000e+01       13    50330
[6278]	2.000000e+00 2.500000e+01 2.700000e+01       13    50343
[6279]	2.000000e+00 2.500000e+01 2.800000e+01       13    50356
[6280]	2.000000e+00 2.500000e+01 2.900000e+01       13    50369
[6281]	2.000000e+00 2.500000e+01 3.000000e+01       13    50382
[6282]	2.000000e+00 2.500000e+01 3.100000e+01       13    50395
[6283]	2.000000e+00 2.500000e+01 3.200000e+01       13    50408
[6284]	2.000000e+00 2.500000e+01 3.300000e+01       13    50421
[6285]	2.000000e+00 2.500000e+01 3.400000e+01       13    50434
[6286]	2.000000e+00 2.500000e+01 3.500000e+01       13    50447
[6287]	2.000000e+00 2.500000e+01 3.600000e+01       13    50460
[6288]	2.000000e+00 2.500000e+01 3.700000e+01       13    50473
[6289]	2.000000e+00 2.500000e+01 3.800000e+01       13    50486
[6290]	2.000000e+00 2.500000e+01 3.900000e+01       13    50499
[6291]	2.000000e+00 2.500000e+01 4.000000e+01       13    50512
[6292]	2.000000e+00 2.500000e+01 4.100000e+01       13    50525
[6293]	2.000000e+00 2.500000e+01 4.200000e+01       13    50538
[6294]	2.000000e+00 2.500000e+01 4.300000e+01       13    50551
[6295]	2.000000e+00 2.500000e+01 4.400000e+01       13    50564
[6296]	2.000000e+00 2.500000e+01 4.500000e+01       13    50577
[6297]	2.000000e+00 2.500000e+01 4.600000e+01       13    50590
[6298]	2.000000e+00 2.500000e+01 4.700000e+01       13    50603
[6299]	2.000000e+00 2.500000e+01 4.800000e+01       13    50616
[6300]	2.000000e+00 2.500000e+01 4.900000e+01        8    50624
[6301]	2.000000e+00 2.600000e+01 0.000000e+00        9    50633
[6302]	2.000000e+00 2.600000e+01 1.000000e+00       13    50646
[6303]	2.000000e+00 2.600000e+01 2.000000e+00       13    50659
[6304]	2.000000e+00 2.600000e+01 3.000000e+00       13    50672
[6305]	2.000000e+00 2.600000e+01 4.000000e+00       13    50685
[6306]	2.000000e+00 2.600000e+01 5.000000e+00       13    50698
[6307]	2.000000e+00 2.600000e+01 6.000000e+00       13    50711
[6308]	2.000000e+00 2.600000e+01 7.000000e+00       13    50724
[6309]	2.000000e+00 2.600000e+01 8.000000e+00       13    50737
[6310]	2.000000e+00 2.600000e+01 9.000000e+00       13    50750
[6311]	2.000000e+00 2.600000e+01 1.000000e+01       13    50763
[6312]	2.000000e+00 2.600000e+01 1.100000e+01       13    50776
[6313]	2.000000e+00 2.600000e+01 1.200000e+01       13    50789
[6314]	2.000000e+00 2.600000e+01 1.300000e+01       13    50802
[6315]	2.000000e+00 2.600000e+01 1.400000e+01       13    50815
[6316]	2.000000e+00 2.600000e+01 1.500000e+01       13    50828
[6317]	2.000000e+00 2.600000e+01 1.600000e+01       13    50841
[6318]	2.000000e+00 2.600000e+01 1.700000e+01       13    50854
[6319]	2.000000e+00 2.600000e+01 1.800000e+01       13    50867
[6320]	2.000000e+00 2.600000e+01 1.900000e+01       13    50880
[6321]	2.000000e+00 2.600000e+01 2.000000e+01       13    50893
[6322]	2.000000e+00 2.600000e+01 2.100000e+01       13    50906
[6323]	2.000000e+00 2.600000e+01 2.200000e+01       13    50919
[6324]	2.000000e+00 2.600000e+01 2.300000e+01       13    50932
[6325]	2.000000e+00 2.600000e+01 2.400000e+01       13    50945
[6326]	2.000000e+00 2.600000e+01 2.500000e+01       13    50958
[6327]	2.000000e+00 2.600000e+01 2.600000e+01       13    50971
[6328]	2.000000e+00 2.600000e+01 2.700000e+01       13    50984
[6329]	2.000000e+00 2.600000e+01 2.800000e+01       13    50997
[6330]	2.000000e+00 2.600000e+01 2.900000e+01       13    51010
[6331]	2.000000e+00 2.600000e+01 3.000000e+01       13    51023
[6332]	2.000000e+00 2.600000e+01 3.100000e+01       13    51036
[6333]	2.000000e+00 2.600000e+01 3.200000e+01       13    51049
[6334]	2.000000e+00 2.600000e+01 3.300000e+01       13    51062
[6335]	2.000000e+00 2.600000e+01 3.400000e+01       13    51075
[6336]	2.000000e+00 2.600000e+01 3.500000e+01       13    51088
[6337]	2.000000e+00 2.600000e+01 3.600000e+01       13    51101
[6338]	2.000000e+00 2.600000e+01 3.700000e+01       13    51114
[6339]	2.000000e+00 2.600000e+01 3.800000e+01       13    51127
[6340]	2.000000e+00 2.600000e+01 3.900000e+01       13    51140
[6341]	2.000000e+00 2.600000e+01 4.000000e+01       13    51153
[6342]	2.000000e+00 2.600000e+01 4.100000e+01       13    51166
[6343]	2.000000e+00 2.600000e+01 4.200000e+01       13    51179
[6344]	2.000000e+00 2.600000e+01 4.300000e+01       13    51192
[6345]	2.000000e+00 2.600000e+01 4.400000e+01       13    51205
[6346]	2.000000e+00 2.600000e+01 4.500000e+01       13    51218
[6347]	2.000000e+00 2.600000e+01 4.600000e+01       13    51231
[6348]	2.000000e+00 2.600000e+01 4.700000e+01       13    51244
[6349]	2.000000e+00 2.600000e+01 4.800000e+01       13    51257
[6350]	2.000000e+00 2.600000e+01 4.900000e+01        8    51265
[6351]	2.000000e+00 2.700000e+01 0.000000e+00        9    51274
[6352]	2.000000e+00 2.700000e+01 1.000000e+00       13    51287
[6353]	2.000000e+00 2.700000e+01 2.000000e+00       13    51300
[6354]	2.000000e+00 2.700000e+01 3.000000e+00       13    51313
[6355]	2.000000e+00 2.700000e+01 4.000000e+00       13    51326
[6356]	2.000000e+00 2.700000e+01 5.000000e+00       13    51339
[6357]	2.000000e+00 2.700000e+01 6.000000e+00       13    51352
[6358]	2.000000e+00 2.700000e+01 7.000000e+00       13    51365
[6359]	2.000000e+00 2.700000e+01 8.000000e+00       13    51378
[6360]	2.000000e+00 2.700000e+01 9.000000e+00       13    51391
[6361]	2.000000e+00 2.700000e+01 1.000000e+01       13    51404
[6362]	2.000000e+00 2.700000e+01 1.100000e+01       13    51417
[6363]	2.000000e+00 2.700000e+01 1.200000e+01       13    51430
[6364]	2.000000e+00 2.700000e+01 1.300000e+01       13    51443
[6365]	2.000000e+00 2.700000e+01 1.400000e+01       13    51456
[6366]	2.000000e+00 2.700000e+01 1.500000e+01       13    51469
[6367]	2.000000e+00 2.700000e+01 1.600000e+01       13    51482
[6368]	2.000000e+00 2.700000e+01 1.700000e+01       13    51495
[6369]	2.000000e+00 2.700000e+01 1.800000e+01       13    51508
[6370]	2.000000e+00 2.700000e+01 1.900000e+01       13    51521
[6371]	2.000000e+00 2.700000e+01 2.000000e+01       13    51534
[6372]	2.000000e+00 2.700000e+01 2.100000e+01       13    51547
[6373]	2.000000e+00 2.700000e+01 2.200000e+01       13    51560
[6374]	2.000000e+00 2.700000e+01 2.300000e+01       13    51573
[6375]	2.000000e+00 2.700000e+01 2.400000e+01       13    51586
[6376]	2.000000e+00 2.700000e+01 2.500000e+01       13    51599
[6377]	2.000000e+00 2.700000e+01 2.600000e+01       13    51612
[6378]	2.000000e+00 2.700000e+01 2.700000e+01       13    51625
[6379]	2.000000e+00 2.700000e+01 2.800000e+01       13    51638
[6380]	2.000000e+00 2.700000e+01 2.900000e+01       13    51651
[6381]	2.000000e+00 2.700000e+01 3.000000e+01       13    51664
[6382]	2.000000e+00 2.700000e+01 3.100000e+01       13    51677
[6383]	2.000000e+00 2.700000e+01 3.200000e+01       13    51690
[6384]	2.000000e+00 2.700000e+01 3.300000e+01       13    51703
[6385]	2.000000e+00 2.700000e+01 3.400000e+01       13    51716
[6386]	2.000000e+00 2.700000e+01 3.500000e+01       13    51729
[6387]	2.000000e+00 2.700000e+01 3.600000e+01       13    51742
[6388]	2.000000e+00 2.700000e+01 3.700000e+01       13    51755
[6389]	2.000000e+00 2.700000e+01 3.800000e+01       13    51768
[6390]	2.000000e+00 2.700000e+01 3.900000e+01       13    51781
[6391]	2.000000e+00 2.700000e+01 4.000000e+01       13    51794
[6392]	2.000000e+00 2.700000e+01 4.100000e+01       13    51807
[6393]	2.000000e+00 2.700000e+01 4.200000e+01       13    51820
[6394]	2.000000e+00 2.700000e+01 4.300000e+01       13    51833
[6395]	2.000000e+00 2.700000e+01 4.400000e+01       13    51846
[6396]	2.000000e+00 2.700000e+01 4.500000e+01       13    51859
[6397]	2.000000e+00 2.700000e+01 4.600000e+01       13    51872
[6398]	2.000000e+00 2.700000e+01 4.700000e+01       13    51885
[6399]	2.000000e+00 2.700000e+01 4.800000e+01       13    51898
[6400]	2.000000e+00 2.700000e+01 4.900000e+01        8    51906
[6401]	2.000000e+00 2.800000e+01 0.000000e+00        9    51915
[6402]	2.000000e+00 2.800000e+01 1.000000e+00       13    51928
[6403]	2.000000e+00 2.800000e+01 2.000000e+00       13    51941
[6404]	2.000000e+00 2.800000e+01 3.000000e+00       13    51954
[6405]	2.000000e+00 2.800000e+01 4.000000e+00       13    51967
[6406]	2.000000e+00 2.800000e+01 5.000000e+00       13    51980
[6407]	2.000000e+00 2.800000e+01 6.000000e+00       13    51993
[6408]	2.000000e+00 2.800000e+01 7.000000e+00       13    52006
[6409]	2.000000e+00 2.800000e+01 8.000000e+00       13    52019
[6410]	2.000000e+00 2.800000e+01 9.000000e+00       13    52032
[6411]	2.000000e+00 2.800000e+01 1.000000e+01       13    52045
[6412]	2.000000e+00 2.800000e+01 1.100000e+01       13    52058
[6413]	2.000000e+00 2.800000e+01 1.200000e+01       13    52071
[6414]	2.000000e+00 2.800000e+01 1.300000e+01       13    52084
[6415]	2.000000e+00 2.800000e+01 1.400000e+01       13    52097
[6416]	2.000000e+00 2.800000e+01 1.500000e+01       13    52110
[6417]	2.000000e+00 2.800000e+01 1.600000e+01       13    52123
[6418]	2.000000e+00 2.800000e+01 1.700000e+01       13    52136
[6419]	2.000000e+00 2.800000e+01 1.800000e+01       13    52149
